?cls	?xref
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:23405188"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:29291981"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:23318641"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:16890156"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:22411224"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:27612384"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:20422023"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:17251262"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:18287199"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:21806978"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:28126842"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:29291974"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:23297191"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:25772472"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:17942485"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:26884331"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:27074666"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:18063757"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:22125640"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:21179478"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:25725068"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:21566195"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:19766622"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:30237141"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:22451003"
<http://purl.obolibrary.org/obo/PLANA_0000044>	"PMID:24238224"
<http://purl.obolibrary.org/obo/PLANA_0004531>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0004531>	"PMID:19022767"
<http://purl.obolibrary.org/obo/PLANA_0002096>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0002096>	"PMID:27330085"
<http://purl.obolibrary.org/obo/PLANA_0002090>	"PMID:17376870"
<http://purl.obolibrary.org/obo/PLANA_0002090>	"UBERON:0005156"
<http://purl.obolibrary.org/obo/PLANA_0000023>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000023>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/BSPO_0000066>	"FBql:00005844"
<http://purl.obolibrary.org/obo/BSPO_0000066>	"FBcv:0000063"
<http://purl.obolibrary.org/obo/PLANA_0000484>	"PMID:20865784"
<http://purl.obolibrary.org/obo/UBERON_0002553>	"galen:Cavity"
<http://purl.obolibrary.org/obo/UBERON_0002553>	"MA:0002447"
<http://purl.obolibrary.org/obo/UBERON_0002553>	"EMAPA:37442"
<http://purl.obolibrary.org/obo/UBERON_0002553>	"FMA:67552"
<http://purl.obolibrary.org/obo/UBERON_0002553>	"NCIT:C34007"
<http://purl.obolibrary.org/obo/UBERON_0002553>	"BIRNLEX:1011"
<http://purl.obolibrary.org/obo/PLANA_0000128>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0000128>	"PMID:19022767"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:30194301"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:21282632"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:25356635"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:19048075"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:22339734"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:19211673"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:16033796"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:15866156"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:18202849"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:30962434"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:28495872"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:17905225"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"OCLC:16809160"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:21664348"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:27501047"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:28434803"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:27240733"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:22884275"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:21852957"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:17376870"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:24173799"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:20215344"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:19247960"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:22385657"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:25017721"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:24120894"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:22543868"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:21356107"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:22439894"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:18063755"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:20865784"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:23250205"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:21458439"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:24131630"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:18786419"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:21828097"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:24922054"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:17670787"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:26711341"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:19852954"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:21937596"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:22371573"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:20599901"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:17390146"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:26114597"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:21894189"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:23629965"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:24063805"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:23318635"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:30399335"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:19174194"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:21295483"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:30485821"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:26457503"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:27612382"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:27551436"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:27150006"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:18456843"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:25956527"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:20223763"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:29906446"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:25558068"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:27122174"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:28287248"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:30471994"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:20967238"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:23652002"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:28807897"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:28292427"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:23405188"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:29291981"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:26525673"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:16311336"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:16890156"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:22411224"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:20707997"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:27612384"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:23079596"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:19933103"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:20511647"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:26062938"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:27034770"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:20422023"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:23123964"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:27441386"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:17251262"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:27063937"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:28686611"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:18287199"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:23954785"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:21806978"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:24737865"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:28126842"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:28245923"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:28461239"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:23297191"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:24040508"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:26459857"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:17942485"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:27074666"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:24704339"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:18063757"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:30729158"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:22125640"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:28893948"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:21179478"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:30282036"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:25725068"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:19766622"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:30237141"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:30383829"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:28171748"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:22451003"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:27654173"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:21747960"
<http://purl.obolibrary.org/obo/PLANA_0000016>	"PMID:24238224"
<http://purl.obolibrary.org/obo/PLANA_0000538>	"PMID:22884275"
<http://purl.obolibrary.org/obo/PLANA_0000538>	"PMID:24950970"
<http://purl.obolibrary.org/obo/PLANA_0000538>	"UBERON:0001018"
<http://purl.obolibrary.org/obo/PLANA_0000538>	"PMID:28137894"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:19048075"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:22339734"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:19211673"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:16033796"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:18202849"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:22445864"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:25278423"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:27501047"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:24173799"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:19247960"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:27523733"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:23250205"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:27864883"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:24131630"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:23903188"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:24950970"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:27068018"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:26114597"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:22427692"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:27013241"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:30399335"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:22696458"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:22549959"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:29357350"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"UBERON:0001016"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:27551436"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:20223763"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:29557542"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:20967238"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:28292427"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:23318641"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:16311336"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:20707997"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:27612384"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:23079596"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:26062938"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:17251262"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:21806978"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:24737865"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:23297191"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:26556349"
<http://purl.obolibrary.org/obo/PLANA_0000025>	"PMID:25725068"
<http://purl.obolibrary.org/obo/PLANA_0002016>	"PMID:24173799"
<http://purl.obolibrary.org/obo/PLANA_0002016>	"PMID:17999079"
<http://purl.obolibrary.org/obo/PLANA_0002016>	"PMID:27612382"
<http://purl.obolibrary.org/obo/PLANA_0000562>	"CL:2000029"
<http://purl.obolibrary.org/obo/PLANA_0000071>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000071>	"PMID:26904543"
<http://purl.obolibrary.org/obo/PLANA_0000071>	"PMID:23903188"
<http://purl.obolibrary.org/obo/PLANA_0000071>	"https://github.com/obophenotype/planaria-ontology/blob/master/metadata/planarefs/planaref-0000005.md"
<http://purl.obolibrary.org/obo/PLANA_0000071>	"PMID:27551436"
<http://purl.obolibrary.org/obo/PLANA_0000071>	"PMID:30471994"
<http://purl.obolibrary.org/obo/PLANA_0000071>	"PMID:28807897"
<http://purl.obolibrary.org/obo/PLANA_0000071>	"PMID:28461239"
<http://purl.obolibrary.org/obo/PLANA_0000537>	"GO:0043228"
<http://purl.obolibrary.org/obo/PLANA_0002060>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0002060>	"PMID:21828097"
<http://purl.obolibrary.org/obo/PLANA_0000078>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000078>	"PMID:26904543"
<http://purl.obolibrary.org/obo/PLANA_0000078>	"https://github.com/obophenotype/planaria-ontology/blob/master/metadata/planarefs/planaref-0000005.md"
<http://purl.obolibrary.org/obo/PLANA_0007516>	"GO:0005643"
<http://purl.obolibrary.org/obo/PLANA_0000515>	"GO:0005773"
<http://purl.obolibrary.org/obo/PLANA_0002005>	"PMID:15866156"
<http://purl.obolibrary.org/obo/PLANA_0002005>	"PMID:30962434"
<http://purl.obolibrary.org/obo/PLANA_0002005>	"PMID:22479207"
<http://purl.obolibrary.org/obo/PLANA_0002005>	"PMID:18063755"
<http://purl.obolibrary.org/obo/PLANA_0002005>	"PMID:24415944"
<http://purl.obolibrary.org/obo/PLANA_0002005>	"PMID:28216315"
<http://purl.obolibrary.org/obo/PLANA_0002005>	"PMID:24992682"
<http://purl.obolibrary.org/obo/PLANA_0002005>	"PMID:29547123"
<http://purl.obolibrary.org/obo/PLANA_0002005>	"PMID:27063937"
<http://purl.obolibrary.org/obo/PLANA_0002005>	"PMID:28126842"
<http://purl.obolibrary.org/obo/PLANA_0000533>	"GO:0044428"
<http://purl.obolibrary.org/obo/PLANA_0000532>	"GO:0044428"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:19048075"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:30962434"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:22479207"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:21664348"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:25017721"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:23903188"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:18786419"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:29100657"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:21828097"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:26057828"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:26457503"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:27551436"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:23405188"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:23079596"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"PMID:30383829"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"C32186"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"TGMA:0001850"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"ZFA:0001485"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"CARO:0000065"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"EHDAA2:0003065"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"WBbt:0005756"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"UMLS:C0085872"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"HAO:0000065"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"AEO:0000065"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"VHOG:0001592"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"BILA:0000065"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"FMA:62918"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"MESH:D001485"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"NIF_Subcellular:sao1397492660"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"XAO:0003163"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"TAO:0001485"
<http://purl.obolibrary.org/obo/PLANA_0001005>	"AAO:0010269"
<http://purl.obolibrary.org/obo/PLANA_0000137>	"GOC:pr"
<http://purl.obolibrary.org/obo/PLANA_0000137>	"GO:0031099"
<http://purl.obolibrary.org/obo/PLANA_0000137>	"GOC:mah"
<http://purl.obolibrary.org/obo/PLANA_0000137>	"Wikipedia:Regeneration:(biology)"
<http://purl.obolibrary.org/obo/PLANA_0002011>	"PMID:26618653"
<http://purl.obolibrary.org/obo/PLANA_0002011>	"PMID:16033796"
<http://purl.obolibrary.org/obo/GO_0008150>	"Wikipedia:Biological_process"
<http://purl.obolibrary.org/obo/BSPO_0000068>	"FBql:00005843"
<http://purl.obolibrary.org/obo/BSPO_0000068>	"FBcv:0000070"
<http://purl.obolibrary.org/obo/BSPO_0000054>	"FBql:00005841"
<http://purl.obolibrary.org/obo/PLANA_0002106>	"GO:0070160"
<http://purl.obolibrary.org/obo/PLANA_0002045>	"PMID:30608231"
<http://purl.obolibrary.org/obo/PLANA_0002045>	"GO:0042587"
<http://purl.obolibrary.org/obo/PLANA_0000089>	"PMID:21664348"
<http://purl.obolibrary.org/obo/PLANA_0000089>	"PMID:27122174"
<http://purl.obolibrary.org/obo/PLANA_0000089>	"PMID:28287248"
<http://purl.obolibrary.org/obo/PLANA_0000089>	"PMID:30471994"
<http://purl.obolibrary.org/obo/PLANA_0000136>	"PMID:26711341"
<http://purl.obolibrary.org/obo/PLANA_0000136>	"PMID:27502555"
<http://purl.obolibrary.org/obo/PLANA_0000136>	"PMID:29906446"
<http://purl.obolibrary.org/obo/PLANA_0000136>	"PMID:28976975"
<http://purl.obolibrary.org/obo/PLANA_0000136>	"UBERON:0000468"
<http://purl.obolibrary.org/obo/PLANA_0000136>	"PMID:17251262"
<http://purl.obolibrary.org/obo/PLANA_0002019>	"PMID:18202849"
<http://purl.obolibrary.org/obo/PLANA_0002019>	"PMID:27612382"
<http://purl.obolibrary.org/obo/PLANA_0002019>	"FBbt:00005922"
<http://purl.obolibrary.org/obo/PLANA_0002019>	"PMID:29547123"
<http://purl.obolibrary.org/obo/PLANA_0002019>	"PMID:26525673"
<http://purl.obolibrary.org/obo/PLANA_0002019>	"PMID:28686611"
<http://purl.obolibrary.org/obo/PLANA_0002019>	"PMID:28126842"
<http://purl.obolibrary.org/obo/PLANA_0000098>	"PMID:28812561"
<http://purl.obolibrary.org/obo/PLANA_0000098>	"CL:0000365"
<http://purl.obolibrary.org/obo/PLANA_0000098>	"BTO:0000854"
<http://purl.obolibrary.org/obo/PLANA_0000477>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000477>	"ASIN:B000M4NK9M"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"PMID:27149082"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"PMID:25278423"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"PMID:28434803"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"PMID:27304889"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"PMID:20844018"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"PMID:19247960"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"PMID:17390146"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"PMID:19022767"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"PMID:20967238"
<http://purl.obolibrary.org/obo/PLANA_0000207>	"PMID:23652002"
<http://purl.obolibrary.org/obo/PLANA_0002109>	"PMID:30194301"
<http://purl.obolibrary.org/obo/PLANA_0002109>	"PMID:19048075"
<http://purl.obolibrary.org/obo/PLANA_0002109>	"PMID:20215344"
